ColorMark;IndID;Escaped;OriginSite;CagingSite;OriginContam;SitesPair;CageID;CageSiteID;TransplantContam;Transplant;Injection;Treatment;WeightStart;SizeStart;Weight7D;Size7D;Weight9D;Size9D;WeightEnd;SizeEnd;DailyMassChange;Death;DeathDate;MarkDate;InjectionDate;EuthanasiaDate;DaysAlive;InjectionTime;Pcaud1D7;Pcaud2D7;Pcaud3D7;MeanPcaudD7;PcaudDate;PcaudTime;Pcaud1D9;Pcaud2D9;Pcaud3D9;MeanPcaudD9;IR;IRTime;GonadsWeight;Sex;LiverWeight;GSI;HSI;Lymphocytes;Monocytes;Neutrophils;mMH2O2;mMHCLO;MuscleCarbohydrate;MuscleProtein;MuscleLipid;AvailableEnerJ;CqActb;DeltaCtCat;DeltaCtCasp3;DeltaCtGpx;DeltaCtMtl;DeltaCtPcx;DeltaCtPygl;MuscleAl;MuscleCr;MuscleCo;MuscleNi;MuscleCu;MuscleZn;MuscleAs;MuscleCd
WHITE_BLUE;238;No;RIOU;CELFIG;HC;RIOU_CELFIG;24;6;LC;HC_LC;AMIX;HC_LC_AMIX;19.9;11.8;18.5;11.8;18.4;11.9;17.7;11.8;-0.789662599;0;NA;14/09/2018;21/09/2018;28/09/2018;14;14:00:00;3.44;3.452;3.444;3.445333333;23/09/2018;12:02:00;3.422;3.432;3.41;3.421333333;-0.696594427;48.08194444;0.341;F;0.196;1.926553672;1.107344633;73;17;10;1.224008836;243.225084;26.27234653;1626.612522;2320.640168;3973.525036;27.49264495;0.049175137;0.281975771;0.276391746;2.933544639;NA;NA;0.452607135;0.007943437;0.005888915;0.232806143;1.042467658;36.76010709;0.341701072;0.121183932
PINK_RED;239;No;RIOU;CELFIG;HC;RIOU_CELFIG;24;6;LC;HC_LC;AMIX;HC_LC_AMIX;39.5;14.4;35.6;14;35.4;14;34.6;14;-0.886075949;0;NA;14/09/2018;21/09/2018;28/09/2018;14;14:00:00;3.468;3.498;3.444;3.47;23/09/2018;12:04:00;3.614;3.648;3.638;3.633333333;4.707012488;48.08055556;0.171;M;0.305;0.494219653;0.88150289;43;49;8;3.326245737;167.1267252;35.48261651;1656.820123;4646.826486;6339.129225;26.03145084;0.056932505;0.129464597;0.114200198;0.498771467;NA;NA;0.892649091;0.009630612;0.014998861;0.065742463;2.050865446;171.7664545;0.58087426;0.317698339
PINK_ORANGE;240;No;RIOU;CELFIG;HC;RIOU_CELFIG;24;6;LC;HC_LC;PBS;HC_LC_PBS;21.3;11.6;19.3;11.5;19.2;11.5;18.9;11.3;-0.804828974;0;NA;14/09/2018;21/09/2018;28/09/2018;14;14:00:00;2.818;2.86;2.844;2.840666667;23/09/2018;12:00:00;3.258;3.232;3.238;3.242666667;14.1516076;48.08333333;0.37;F;0.177;1.957671958;0.936507937;86;8;6;2.632327884;251.9596865;27.67377172;1433.868208;2704.076497;4165.618477;27.30891681;0.075102744;0.001732961;0.141324492;5.201460652;0.032371072;0.059973406;7.36310584;0.027219316;0.007603647;0.036973124;0.853116659;51.79656424;0.199480818;0.143783635
WHITE_GREEN;241;No;RIOU;CELFIG;HC;RIOU_CELFIG;24;6;LC;HC_LC;AMIX;HC_LC_AMIX;14.4;10.5;13.5;10.5;13.5;10.5;13.2;10.4;-0.595238095;0;NA;14/09/2018;21/09/2018;28/09/2018;14;14:00:00;2.436;2.4;2.412;2.416;23/09/2018;12:05:00;3.466;3.452;3.438;3.452;42.8807947;48.07986111;0.11;M;0.103;0.833333333;0.78030303;93;5;2;2.81718552;149.0589711;22.9033406;1762.69;3201.646955;4987.240296;28.18061552;0.07986133;0.003650687;0.171088722;3.395539162;0.029076916;0.056735751;0.391359883;0.029098302;0.015538188;0.000130187;2.106151794;112.0325615;0.385953357;0.231504683
PINK_PURPLE;242;No;RIOU;CELFIG;HC;RIOU_CELFIG;24;6;LC;HC_LC;PBS;HC_LC_PBS;32.8;14;30.9;13.8;30.6;13.9;29.8;13.7;-0.653310105;0;NA;14/09/2018;21/09/2018;28/09/2018;14;14:00:00;3.654;3.65;3.63;3.644666667;23/09/2018;11:57:00;4.296;4.322;4.228;4.282;17.48673861;48.08541667;0.504;F;0.298;1.691275168;1;40;44;16;2.87649567;222.3880597;40.28583733;896.6928992;4715.965759;5652.944496;26.24765769;0.091057143;0.312793365;0.355810976;0.799770344;NA;NA;0.887112038;0.017145707;0.009460394;0.252213469;1.553447813;63.32491739;0.577664021;0.259202314
PINK_GREEN;243;No;RIOU;CELFIG;HC;RIOU_CELFIG;24;6;LC;HC_LC;PBS;HC_LC_PBS;8.8;9;8.2;9.1;8.1;9.2;8;9;-0.649350649;0;NA;14/09/2018;21/09/2018;28/09/2018;14;14:00:00;2.026;2.012;2.036;2.024666667;23/09/2018;11:59:00;2.222;2.196;2.2;2.206;8.956206783;48.08402778;0.135;F;0.076;1.6875;0.95;NA;NA;NA;NA;NA;28.90379457;1559.381778;3203.458387;4791.74396;28.11021082;0.054598377;0.002903049;0.438282607;7.526514496;0.036049749;0.081704144;9.926199015;0.045881591;0.016952611;1.079817621;2.197006655;124.2913785;0.27598903;0.209325869
UNMARKED;244;No;RIOU;CELFIG;HC;RIOU_CELFIG;24;6;LC;HC_LC;AMIX;HC_LC_AMIX;33.8;14.5;31.3;13.8;30.8;14;30.4;13.7;-0.718512257;0;NA;14/09/2018;21/09/2018;28/09/2018;14;14:00:00;2.852;2.89;2.876;2.872666667;23/09/2018;11:56:00;3.652;3.6;3.622;3.624666667;26.17776746;48.08611111;0.221;M;0.218;0.726973684;0.717105263;83;8;9;2.046319834;189.5504253;34.48940833;1743.11781;1963.695644;3741.302862;28.42090285;0.081533743;0.008735635;0.538904107;11.39953326;0.036012917;0.073072274;1.522485576;0.003050274;0.007139433;0.060933415;1.356495805;112.0737599;0.344052221;0.232747495
WHITE_RED;245;No;RIOU;CELFIG;HC;RIOU_CELFIG;24;6;LC;HC_LC;AMIX;HC_LC_AMIX;16.2;11;15.4;10.7;15.4;10.8;15;10.9;-0.529100529;0;NA;14/09/2018;21/09/2018;28/09/2018;14;14:00:00;2.822;2.834;2.814;2.823333333;23/09/2018;12:03:00;3.82;3.808;3.798;3.808666667;34.89964581;48.08125;0.361;F;0.122;2.406666667;0.813333333;91;5;4;NA;NA;19.59812035;1601.527314;2273.252796;3894.378231;27.2381992;0.05649639;0.005136172;0.945598358;5.930686872;0.034885784;0.141165599;0.733848519;0.016922783;0.013146095;0.000130187;1.703505251;100.8795769;0.339826223;0.141285753
PINK_BLUE;246;No;RIOU;CELFIG;HC;RIOU_CELFIG;24;6;LC;HC_LC;PBS;HC_LC_PBS;14;10.1;12.9;10;12.7;10.2;12.7;10;-0.663265306;0;NA;14/09/2018;21/09/2018;28/09/2018;14;14:00:00;2.634;2.64;2.62;2.631333333;23/09/2018;11:55:00;3.6;3.61;3.622;3.610666667;37.21814036;48.08680556;0.066;M;0.126;0.519685039;0.992125984;92;1;7;3.763383755;125.5202629;26.24375358;1503.600063;2650.397559;4180.241376;28.14313251;0.054468301;0.139529436;0.607356935;7.326542405;NA;NA;5.187826491;0.026721992;0.008860235;0.156205266;2.965241626;86.11385989;0.292131742;0.219053715
WHITE_WHITE;247;No;RIOU;CELFIG;HC;RIOU_CELFIG;24;6;LC;HC_LC;AMIX;HC_LC_AMIX;17.3;11;15.2;11.3;15.2;10.9;15.2;10.7;-0.867052023;0;NA;14/09/2018;21/09/2018;28/09/2018;14;14:00:00;2.484;2.49;2.5;2.491333333;23/09/2018;12:01:00;3.612;3.614;3.628;3.618;45.22344126;48.08263889;0.322;F;0.108;2.118421053;0.710526316;75;20;5;3.234451681;233.2968237;20.95977635;1810.995424;2869.5992;4701.5544;29.07838842;0.062447273;0.238662931;0.275774137;12.15424542;NA;NA;9.012183187;0.040897511;0.014198293;0.13189714;2.00624502;142.2224295;0.306371989;0.228171834
PINK_WHITE;248;No;RIOU;CELFIG;HC;RIOU_CELFIG;24;6;LC;HC_LC;PBS;HC_LC_PBS;12.3;9.8;11.5;9.9;11.5;9.9;11.3;9.8;-0.580720093;0;NA;14/09/2018;21/09/2018;28/09/2018;14;14:00:00;2.228;2.234;2.244;2.235333333;23/09/2018;11:58:00;3.208;3.212;3.222;3.214;43.78168804;48.08472222;0.177;F;0.107;1.566371681;0.946902655;83;11;6;6.208813433;138.6637459;19.54235503;970.1688635;1563.011135;2552.722353;28.16683546;0.127080622;0.030152682;0.489095104;13.68145872;0.098251733;0.197774993;1.204030273;0.02432691;0.006701581;0.042006927;1.310384703;37.92260879;0.341191395;0.126823396
WHITE_GREEN;249;No;ARIMAS;ARIMAS;LC;AUSCOR_ARIMAS;1;1;LC;LC_LC;AMIX;LC_LC_AMIX;18.7;11.9;16.9;11.5;16.6;11.4;NA;NA;NA;1;24/09/2018;10/09/2018;17/09/2018;24/09/2018;14;12:00:00;3.012;3.004;3.016;3.010666667;19/09/2018;10:00:00;3.424;3.448;3.408;3.426666667;13.81753764;48.08333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
PURPLE_BLUE;250;No;ARIMAS;AUSCOR;LC;AUSCOR_ARIMAS;11;5;HC;LC_HC;PBS;LC_HC_PBS;40.8;14.6;37.2;14.8;NA;NA;NA;NA;NA;1;20/09/2018;11/09/2018;18/09/2018;20/09/2018;9;11:10:00;3.092;3.084;3.062;3.079333333;20/09/2018;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
PURPLE_ORANGE;251;No;ARIMAS;AUSCOR;LC;AUSCOR_ARIMAS;11;5;HC;LC_HC;PBS;LC_HC_PBS;18.1;11;NA;NA;NA;NA;NA;NA;NA;1;18/09/2018;11/09/2018;18/09/2018;18/09/2018;7;11:10:00;NA;NA;NA;NA;20/09/2018;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
PURPLE_RED;252;No;ARIMAS;AUSCOR;LC;AUSCOR_ARIMAS;11;5;HC;LC_HC;AMIX;LC_HC_AMIX;11.2;9.7;NA;NA;NA;NA;NA;NA;NA;1;18/09/2018;11/09/2018;18/09/2018;18/09/2018;7;11:10:00;NA;NA;NA;NA;20/09/2018;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RED_GREEN;253;No;ARIMAS;AUSCOR;LC;AUSCOR_ARIMAS;11;5;HC;LC_HC;AMIX;LC_HC_AMIX;11.2;9.5;10.1;9.5;10.1;9.5;NA;NA;-1.167582418;1;24/09/2018;11/09/2018;18/09/2018;24/09/2018;13;11:10:00;2.21;2.222;2.23;2.220666667;20/09/2018;17:30:00;3.01;3.022;3.026;3.019333333;35.96517562;47.73611111;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RED_RED;254;Yes;ARIMAS;AUSCOR;LC;AUSCOR_ARIMAS;11;5;HC;LC_HC;AMIX;LC_HC_AMIX;16.8;10.7;NA;NA;NA;NA;NA;NA;NA;NA;NA;11/09/2018;18/09/2018;25/09/2018;14;11:10:00;NA;NA;NA;NA;20/09/2018;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
PINK_WHITE;255;No;ARIMAS;AUSCOR;LC;AUSCOR_ARIMAS;11;5;HC;LC_HC;AMIX;LC_HC_AMIX;22.1;12.1;NA;NA;NA;NA;NA;NA;NA;1;18/09/2018;11/09/2018;18/09/2018;25/09/2018;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
PINK_RED;256;No;ARIMAS;AUSCOR;LC;AUSCOR_ARIMAS;12;6;HC;LC_HC;AMIX;LC_HC_AMIX;24.8;12.5;NA;NA;NA;NA;NA;NA;NA;1;18/09/2018;11/09/2018;18/09/2018;18/09/2018;7;12:40:00;NA;NA;NA;NA;20/09/2018;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
UNMARKED;257;No;ARIMAS;AUSCOR;LC;AUSCOR_ARIMAS;12;6;HC;LC_HC;PBS;LC_HC_PBS;17.2;10.8;NA;NA;NA;NA;NA;NA;NA;1;18/09/2018;11/09/2018;18/09/2018;18/09/2018;7;12:40:00;NA;NA;NA;NA;20/09/2018;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BLUE_GREEN;258;No;ARIMAS;AUSCOR;LC;AUSCOR_ARIMAS;12;6;HC;LC_HC;PBS;LC_HC_PBS;9.6;9;NA;NA;NA;NA;NA;NA;NA;1;18/09/2018;11/09/2018;18/09/2018;18/09/2018;7;12:40:00;NA;NA;NA;NA;20/09/2018;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RED_RED;259;Yes;AUSCOR;AUSCOR;HC;AUSCOR_ARIMAS;7;1;HC;HC_HC;PBS;HC_HC_PBS;19;11.8;NA;NA;NA;NA;NA;NA;NA;NA;NA;11/09/2018;18/09/2018;NA;NA;10:20:00;NA;NA;NA;NA;20/09/2018;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
GREEN_GREEN;260;Yes;AUSCOR;AUSCOR;HC;AUSCOR_ARIMAS;7;1;HC;HC_HC;PBS;HC_HC_PBS;19.2;11.9;NA;NA;NA;NA;NA;NA;NA;NA;NA;11/09/2018;18/09/2018;NA;NA;10:20:00;NA;NA;NA;NA;20/09/2018;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ORANGE_ORANGE;261;Yes;AUSCOR;AUSCOR;HC;AUSCOR_ARIMAS;7;1;HC;HC_HC;PBS;HC_HC_PBS;15.1;11;NA;NA;NA;NA;NA;NA;NA;NA;NA;11/09/2018;18/09/2018;NA;NA;10:20:00;NA;NA;NA;NA;20/09/2018;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RED_GREEN;262;Yes;AUSCOR;AUSCOR;HC;AUSCOR_ARIMAS;7;1;HC;HC_HC;AMIX;HC_HC_AMIX;13.7;10.5;NA;NA;NA;NA;NA;NA;NA;NA;NA;11/09/2018;18/09/2018;NA;NA;10:20:00;NA;NA;NA;NA;20/09/2018;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
WHITE_RED;263;No;AUSCOR;ARIMAS;HC;AUSCOR_ARIMAS;6;6;LC;HC_LC;AMIX;HC_LC_AMIX;4.3;7.1;NA;NA;NA;NA;NA;NA;NA;1;17/09/2018;10/09/2018;17/09/2018;17/09/2018;7;09:45:00;NA;NA;NA;NA;19/09/2018;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
WHITE_WHITE;264;No;AUSCOR;ARIMAS;HC;AUSCOR_ARIMAS;6;6;LC;HC_LC;AMIX;HC_LC_AMIX;6.7;8.5;NA;NA;NA;NA;NA;NA;NA;1;17/09/2018;10/09/2018;17/09/2018;17/09/2018;7;09:45:00;NA;NA;NA;NA;19/09/2018;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ORANGE_PURPLE;265;Yes;RIOU;CELFIG;HC;RIOU_CELFIG;22;4;LC;HC_LC;PBS;HC_LC_PBS;19.6;11;NA;NA;NA;NA;NA;NA;NA;NA;NA;14/09/2018;21/09/2018;28/09/2018;14;11:30:00;NA;NA;NA;NA;23/09/2018;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BLUE_BLUE;266;No;CELFIG;RIOU;LC;RIOU_CELFIG;18;6;HC;LC_HC;PBS;LC_HC_PBS;6.6;8.5;NA;NA;NA;NA;NA;NA;NA;1;20/09/2018;13/09/2018;20/09/2018;20/09/2018;7;12:50:00;NA;NA;NA;NA;22/09/2018;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RED_RED;267;No;CELFIG;RIOU;LC;RIOU_CELFIG;18;6;HC;LC_HC;PBS;LC_HC_PBS;11.8;10.1;10.8;9.8;NA;NA;NA;NA;-1.883239171;1;22/09/2018;13/09/2018;20/09/2018;22/09/2018;9;12:50:00;2.246;2.258;2.238;2.247333333;22/09/2018;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RED_RED;268;No;CELFIG;CELFIG;LC;RIOU_CELFIG;20;2;LC;LC_LC;PBS;LC_LC_PBS;11.7;10.2;10.5;9.9;NA;NA;NA;NA;-1.709401709;1;23/09/2018;14/09/2018;21/09/2018;23/09/2018;9;12:20:00;2.242;2.248;2.252;2.247333333;23/09/2018;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RED_RED;269;No;CELFIG;CELFIG;LC;RIOU_CELFIG;21;3;LC;LC_LC;PBS;LC_LC_PBS;8.8;9.1;8.6;8.4;NA;NA;NA;NA;-0.505050505;1;23/09/2018;14/09/2018;21/09/2018;23/09/2018;9;13:00:00;2.212;2.228;2.21;2.216666667;23/09/2018;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
GREEN_BLUE;270;No;CELFIG;RIOU;LC;RIOU_CELFIG;16;4;HC;LC_HC;AMIX;LC_HC_AMIX;7;8.6;NA;NA;NA;NA;NA;NA;NA;1;20/09/2018;13/09/2018;20/09/2018;20/09/2018;7;11:15:00;NA;NA;NA;NA;22/09/2018;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
PURPLE_PURPLE;271;No;CELFIG;RIOU;LC;RIOU_CELFIG;17;5;HC;LC_HC;PBS;LC_HC_PBS;9.4;9.4;NA;NA;NA;NA;NA;NA;NA;1;20/09/2018;13/09/2018;20/09/2018;20/09/2018;7;12:15:00;NA;NA;NA;NA;22/09/2018;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
PURPLE_ORANGE;272;No;CELFIG;RIOU;LC;RIOU_CELFIG;17;5;HC;LC_HC;PBS;LC_HC_PBS;6;8;NA;NA;NA;NA;NA;NA;NA;1;20/09/2018;13/09/2018;20/09/2018;20/09/2018;7;12:15:00;NA;NA;NA;NA;22/09/2018;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
PURPLE_WHITE;273;No;CELFIG;RIOU;LC;RIOU_CELFIG;17;5;HC;LC_HC;PBS;LC_HC_PBS;7.5;8.6;NA;NA;NA;NA;NA;NA;NA;1;20/09/2018;13/09/2018;20/09/2018;20/09/2018;7;12:15:00;NA;NA;NA;NA;22/09/2018;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RED_RED;274;No;CELFIG;RIOU;LC;RIOU_CELFIG;17;5;HC;LC_HC;AMIX;LC_HC_AMIX;6;8.1;NA;NA;NA;NA;NA;NA;NA;1;20/09/2018;13/09/2018;20/09/2018;20/09/2018;7;12:15:00;NA;NA;NA;NA;22/09/2018;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
